Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Engagement_Score,Cashback_Per_Order,Address_Stability,Device_Per_Tenure,Churn_Probability,Churn_Percentage,Risk_Level
14.0,16.0,4,laptop & accessory,3,married,5,0,8.0,164.75,0,1.5555555555555556,10.983333333333333,0.3333333333333333,0.26666666666666666,0.017721895055494284,1.7721895055494283,Low
9.0,16.0,4,mobile phone,5,single,2,0,0.0,114.16,1,9.0,11.416,0.2,0.4,0.6225060588309603,62.250605883096036,Medium
3.0,8.0,4,mobile phone,1,married,3,0,3.0,162.6,0,0.75,40.65,0.75,1.0,0.020324369567932033,2.0324369567932035,Low
9.0,16.0,4,mobile phone,3,single,2,0,0.0,112.0,0,9.0,11.2,0.2,0.4,0.5579039553961054,55.790395539610536,Medium
28.0,10.0,3,laptop & accessory,3,divorced,1,1,2.0,140.35,0,9.333333333333334,4.839655172413793,0.034482758620689655,0.10344827586206896,0.013913634840527869,1.3913634840527869,Low
6.0,9.0,4,mobile phone,5,single,3,0,3.0,149.39,0,1.5,21.34142857142857,0.42857142857142855,0.5714285714285714,0.04325029404598215,4.325029404598215,Low
16.0,19.0,4,laptop & accessory,1,married,5,1,1.0,175.87,0,8.0,10.34529411764706,0.29411764705882354,0.23529411764705882,0.02021752362491263,2.021752362491263,Low
0.0,7.0,4,laptop & accessory,5,married,2,0,7.0,197.14,1,0.0,197.14,2.0,4.0,0.44636424553419685,44.63642455341969,Medium
5.0,18.0,3,grocery,5,single,1,1,14.0,237.58,1,0.3333333333333333,39.59666666666667,0.16666666666666666,0.5,0.2528012245488111,25.28012245488111,Low
26.0,30.0,1,fashion,1,married,4,0,2.0,170.05,0,8.666666666666666,6.298148148148148,0.14814814814814814,0.037037037037037035,0.014766776244465662,1.4766776244465663,Low
26.0,13.0,3,others,3,married,4,0,7.0,286.06,0,3.25,10.594814814814814,0.14814814814814814,0.1111111111111111,0.013652719413820865,1.3652719413820866,Low
5.0,11.0,3,watch,4,single,3,0,7.0,127.18,0,0.625,21.19666666666667,0.5,0.5,0.05782349733635779,5.782349733635779,Low
9.0,7.0,3,watch,3,married,1,0,3.0,120.64,0,2.25,12.064,0.1,0.3,0.028368685545585748,2.836868554558575,Low
0.0,13.0,5,watch,5,single,1,0,0.0,123.25,1,0.0,123.25,1.0,5.0,0.7269668651744554,72.69668651744554,High
0.0,11.0,4,fashion,1,married,2,1,3.0,228.08,0,0.0,228.08,2.0,4.0,0.6044856373191891,60.44856373191892,Medium
13.0,29.0,4,fashion,5,single,3,1,9.0,233.8,0,1.3,16.7,0.21428571428571427,0.2857142857142857,0.24659265218969875,24.659265218969875,Low
1.0,12.0,4,mobile phone,5,single,3,1,3.0,148.8,0,0.25,74.4,1.5,2.0,0.7332097635869604,73.32097635869604,High
21.0,6.0,4,others,2,single,7,0,0.0,282.65,0,21.0,12.84772727272727,0.3181818181818182,0.18181818181818182,0.023744158847037164,2.3744158847037165,Low
9.0,6.0,3,watch,3,single,1,1,2.0,121.54,0,3.0,12.154,0.1,0.3,0.3806233104976039,38.06233104976039,Medium
1.0,18.0,4,mobile phone,4,divorced,3,0,3.0,147.44,0,0.25,73.72,1.5,2.0,0.3247244284786574,32.47244284786574,Medium
22.0,8.0,5,others,1,single,8,0,1.0,307.65,0,11.0,13.376086956521737,0.34782608695652173,0.21739130434782608,0.016111824617592387,1.6111824617592387,Low
2.0,16.0,4,mobile phone,2,divorced,3,0,5.0,145.7,0,0.3333333333333333,48.56666666666666,1.0,1.3333333333333333,0.02545836298977956,2.5458362989779557,Low
9.0,28.0,5,mobile phone,3,married,2,0,0.0,115.55,1,9.0,11.555,0.2,0.5,0.4268091980402594,42.68091980402594,Medium
9.0,19.0,3,watch,4,divorced,2,0,0.0,120.33,0,9.0,12.033,0.2,0.3,0.44862442125930946,44.86244212593095,Medium
9.0,23.0,4,watch,4,divorced,2,0,0.0,121.27,0,9.0,12.126999999999999,0.2,0.4,0.38975323805299444,38.975323805299446,Medium
1.0,7.0,4,laptop & accessory,3,divorced,3,0,8.0,177.96,0,0.1111111111111111,88.98,1.5,2.0,0.17399248641438486,17.399248641438486,Low
15.0,13.0,3,watch,5,married,4,0,2.0,125.76,0,5.0,7.86,0.25,0.1875,0.022215576180048442,2.2215576180048444,Low
12.0,7.0,5,fashion,3,single,11,1,1.0,178.81,1,6.0,13.754615384615384,0.8461538461538461,0.38461538461538464,0.6010576500433824,60.10576500433824,Medium
3.0,35.0,5,mobile phone,5,single,3,0,5.0,162.85,0,0.5,40.7125,0.75,1.25,0.12392584399316786,12.392584399316785,Low
3.0,20.0,5,laptop & accessory,4,married,6,1,4.0,165.25,0,0.6,41.3125,1.5,1.25,0.3488034891246115,34.88034891246115,Medium
17.0,13.0,3,others,1,married,1,1,10.0,290.49,0,1.5454545454545454,16.138333333333335,0.05555555555555555,0.16666666666666666,0.020415177478517045,2.0415177478517044,Low
0.0,13.0,3,watch,1,single,2,0,7.0,125.7,0,0.0,125.7,2.0,3.0,0.3478159959928075,34.781599599280746,Medium
24.0,11.0,4,others,4,married,5,0,7.0,316.44,0,3.0,12.6576,0.2,0.16,0.014582085579235692,1.4582085579235693,Low
16.0,12.0,4,mobile phone,3,divorced,6,0,1.0,145.93,0,8.0,8.584117647058823,0.35294117647058826,0.23529411764705882,0.030659868637392645,3.0659868637392647,Low
19.0,21.0,3,others,4,divorced,6,0,3.0,290.81,0,4.75,14.5405,0.3,0.15,0.026246580882490135,2.6246580882490136,Low
11.0,8.0,3,fashion,4,single,8,0,0.0,173.51,0,11.0,14.459166666666667,0.6666666666666666,0.25,0.04545571111665758,4.545571111665758,Low
15.0,8.0,4,mobile phone,4,married,5,0,0.0,148.41,0,15.0,9.275625,0.3125,0.25,0.03883329882497745,3.883329882497745,Low
6.0,13.0,3,laptop & accessory,4,divorced,1,0,2.0,143.02,0,2.0,20.431428571428572,0.14285714285714285,0.42857142857142855,0.01578490530927688,1.578490530927688,Low
5.0,14.0,4,fashion,1,single,3,1,11.0,196.43,0,0.4166666666666667,32.73833333333334,0.5,0.6666666666666666,0.06044333686970227,6.044333686970226,Low
15.0,12.0,2,laptop & accessory,4,single,5,0,3.0,193.7,0,3.75,12.10625,0.3125,0.125,0.030071047688142005,3.0071047688142007,Low
1.0,15.0,3,laptop & accessory,1,single,2,0,7.0,152.53,0,0.125,76.265,1.0,1.5,0.0683392351547307,6.83392351547307,Low
1.0,18.0,5,mobile phone,5,single,3,1,1.0,151.0,1,0.5,75.5,1.5,2.5,0.796945726087972,79.6945726087972,High
4.0,10.0,1,mobile phone,3,married,9,0,2.0,139.78,0,1.3333333333333333,27.956,1.8,0.2,0.023245301324836126,2.3245301324836127,Low
28.0,14.0,4,laptop & accessory,1,married,6,0,8.0,193.54,0,3.111111111111111,6.673793103448276,0.20689655172413793,0.13793103448275862,0.014489754615485772,1.4489754615485773,Low
1.0,15.0,4,fashion,3,single,3,0,3.0,212.26,0,0.25,106.13,1.5,2.0,0.5796297588429032,57.96297588429032,Medium
13.0,31.0,5,grocery,1,married,2,0,7.0,245.31,0,1.625,17.522142857142857,0.14285714285714285,0.35714285714285715,0.043496094101790395,4.349609410179039,Low
9.0,15.0,2,mobile phone,1,married,3,0,2.0,147.69,0,3.0,14.769,0.3,0.2,0.015957679759231503,1.5957679759231502,Low
14.0,9.0,4,mobile phone,3,married,4,0,3.0,148.45,0,3.5,9.896666666666667,0.26666666666666666,0.26666666666666666,0.02295055522965349,2.2950555229653493,Low
0.0,13.0,1,watch,1,married,1,0,7.0,125.44,0,0.0,125.44,1.0,1.0,0.057375433557306746,5.737543355730675,Low
1.0,5.0,5,mobile phone,4,married,3,0,1.0,150.96,1,0.5,75.48,1.5,2.5,0.4489782269157277,44.89782269157277,Medium
3.0,30.0,4,mobile phone,2,single,11,0,3.0,147.01,0,0.75,36.7525,2.75,1.0,0.09706362467363694,9.706362467363693,Low
8.0,17.0,4,mobile phone,3,married,3,1,1.0,163.15,0,4.0,18.12777777777778,0.3333333333333333,0.4444444444444444,0.09943095670897026,9.943095670897026,Low
11.0,14.0,4,laptop & accessory,5,married,7,1,5.0,167.84,0,1.8333333333333333,13.986666666666666,0.5833333333333334,0.3333333333333333,0.06974693511416998,6.974693511416998,Low
17.0,14.0,1,watch,2,divorced,3,1,2.0,128.18,0,5.666666666666667,7.121111111111111,0.16666666666666666,0.05555555555555555,0.021662518726737294,2.166251872673729,Low
17.0,33.0,4,grocery,1,married,3,1,13.0,294.59,0,1.2142857142857142,16.36611111111111,0.16666666666666666,0.2222222222222222,0.024353578486063794,2.4353578486063796,Low
7.0,14.0,3,laptop & accessory,5,divorced,6,0,2.0,165.0,0,2.3333333333333335,20.625,0.75,0.375,0.02773762661862028,2.773762661862028,Low
0.0,10.0,3,watch,4,single,2,0,2.0,132.95,0,0.0,132.95,2.0,3.0,0.5205778492278761,52.05778492278761,Medium
1.0,16.0,4,mobile phone,5,single,9,0,5.0,167.0,1,0.16666666666666666,83.5,4.5,2.0,0.7592332285029777,75.92332285029777,High
19.0,9.0,3,grocery,4,divorced,9,0,1.0,266.06,0,9.5,13.303,0.45,0.15,0.020114502315229505,2.0114502315229505,Low
3.0,22.0,3,laptop & accessory,3,divorced,9,0,2.0,153.01,0,1.0,38.2525,2.25,0.75,0.04366569273878255,4.366569273878254,Low
14.0,8.0,3,grocery,5,divorced,8,0,8.0,265.95,0,1.5555555555555556,17.73,0.5333333333333333,0.2,0.019116868193155508,1.9116868193155507,Low
28.0,8.0,4,grocery,1,single,8,0,8.0,298.28,0,3.111111111111111,10.28551724137931,0.27586206896551724,0.13793103448275862,0.014670382456081016,1.4670382456081015,Low
28.0,12.0,4,others,5,divorced,6,0,3.0,319.06,0,7.0,11.00206896551724,0.20689655172413793,0.13793103448275862,0.014392564037630512,1.439256403763051,Low
1.0,15.0,2,laptop & accessory,4,married,2,0,3.0,173.51,0,0.25,86.755,1.0,1.0,0.048612973843523484,4.861297384352349,Low
25.0,6.0,3,grocery,2,divorced,3,0,8.0,270.99,0,2.7777777777777777,10.422692307692309,0.11538461538461539,0.11538461538461539,0.013450585773545918,1.3450585773545918,Low
1.0,8.0,3,laptop & accessory,4,married,5,0,4.0,148.55,1,0.2,74.275,2.5,1.5,0.5437603258895386,54.37603258895386,Medium
3.0,16.0,4,laptop & accessory,3,divorced,2,0,4.0,165.78,0,0.6,41.445,0.5,1.0,0.018930700924447322,1.8930700924447323,Low
15.0,16.0,3,watch,3,married,4,0,3.0,129.36,0,3.75,8.085,0.25,0.1875,0.017544931203689596,1.7544931203689595,Low
9.0,32.0,3,laptop & accessory,3,married,7,0,2.0,153.47,0,3.0,15.347,0.7,0.3,0.02150829691275074,2.150829691275074,Low
12.0,17.0,4,laptop & accessory,3,married,5,0,3.0,185.77,0,3.0,14.290000000000001,0.38461538461538464,0.3076923076923077,0.01970051730440221,1.970051730440221,Low
1.0,10.0,4,laptop & accessory,5,divorced,3,1,4.0,166.94,0,0.2,83.47,1.5,2.0,0.42111934091234715,42.111934091234716,Medium
5.0,9.0,4,mobile phone,2,married,2,1,3.0,151.95,0,1.25,25.325,0.3333333333333333,0.6666666666666666,0.03869559467179649,3.8695594671796494,Low
5.0,35.0,4,watch,4,single,2,0,1.0,128.37,0,2.5,21.395,0.3333333333333333,0.6666666666666666,0.14544053384115246,14.544053384115246,Low
6.0,33.0,4,laptop & accessory,1,married,2,0,3.0,169.65,0,1.5,24.235714285714288,0.2857142857142857,0.5714285714285714,0.018216897469237537,1.8216897469237536,Low
18.0,14.0,4,others,1,married,2,1,11.0,315.49,0,1.5,16.604736842105265,0.10526315789473684,0.21052631578947367,0.039128595741433195,3.9128595741433196,Low
13.0,15.0,4,laptop & accessory,1,married,10,0,2.0,148.76,0,4.333333333333333,10.625714285714285,0.7142857142857143,0.2857142857142857,0.02441232053744571,2.441232053744571,Low
9.0,7.0,5,mobile phone,3,married,8,0,8.0,147.58,0,1.0,14.758000000000001,0.8,0.5,0.02395443360315291,2.395443360315291,Low
9.0,32.0,5,laptop & accessory,2,single,6,0,3.0,161.81,0,2.25,16.181,0.6,0.5,0.028205725544165706,2.8205725544165707,Low
4.0,14.0,5,mobile phone,4,married,3,0,2.0,146.41,0,1.3333333333333333,29.282,0.6,1.0,0.023466301564168946,2.3466301564168948,Low
8.0,14.0,3,laptop & accessory,3,married,2,0,9.0,141.48,0,0.8,15.719999999999999,0.2222222222222222,0.3333333333333333,0.015026341680586083,1.5026341680586082,Low
1.0,7.0,4,mobile phone,1,single,3,1,9.0,151.86,1,0.1,75.93,1.5,2.0,0.6051883379009284,60.51883379009284,Medium
15.0,20.0,4,laptop & accessory,3,single,8,0,3.0,162.44,0,3.75,10.1525,0.5,0.25,0.025097256993488786,2.509725699348879,Low
24.0,13.0,4,laptop & accessory,3,married,3,0,0.0,161.32,0,24.0,6.4528,0.12,0.16,0.014306709695329347,1.4306709695329347,Low
2.0,6.0,3,fashion,1,married,2,0,1.0,179.18,0,1.0,59.72666666666667,0.6666666666666666,1.0,0.04866809167638626,4.8668091676386265,Low
19.0,7.0,1,grocery,5,single,2,0,12.0,275.67,0,1.4615384615384615,13.7835,0.1,0.05,0.021041095259118424,2.1041095259118423,Low
16.0,12.0,4,laptop & accessory,3,single,2,1,8.0,140.81,0,1.7777777777777777,8.282941176470588,0.11764705882352941,0.23529411764705882,0.027868908664271108,2.786890866427111,Low
21.0,16.0,4,others,4,married,5,0,9.0,296.65,0,2.1,13.484090909090908,0.22727272727272727,0.18181818181818182,0.0233410901857054,2.33410901857054,Low
2.0,8.0,3,laptop & accessory,1,married,2,0,3.0,188.53,0,0.5,62.843333333333334,0.6666666666666666,1.0,0.020650766424886717,2.0650766424886715,Low
6.0,6.0,2,grocery,3,married,5,0,5.0,261.84,0,1.0,37.40571428571428,0.7142857142857143,0.2857142857142857,0.01782474333502587,1.7824743335025868,Low
12.0,34.0,4,laptop & accessory,5,single,4,0,3.0,142.84,1,3.0,10.987692307692308,0.3076923076923077,0.3076923076923077,0.08406967190803358,8.406967190803357,Low
30.0,18.0,5,laptop & accessory,5,married,6,0,1.0,178.8,0,15.0,5.767741935483872,0.1935483870967742,0.16129032258064516,0.01466569570426399,1.466569570426399,Low
12.0,11.0,4,mobile phone,3,married,9,0,1.0,158.06,0,6.0,12.15846153846154,0.6923076923076923,0.3076923076923077,0.03942907536423024,3.9429075364230237,Low
8.0,13.0,4,watch,3,married,1,0,2.0,124.3,0,2.6666666666666665,13.81111111111111,0.1111111111111111,0.4444444444444444,0.021758839314381682,2.175883931438168,Low
3.0,28.0,4,laptop & accessory,3,married,3,1,0.0,163.8,1,3.0,40.95,0.75,1.0,0.12078972694491692,12.078972694491693,Low
11.0,32.0,5,laptop & accessory,1,married,9,0,4.0,182.31,0,2.2,15.1925,0.75,0.4166666666666667,0.02665568280126302,2.665568280126302,Low
0.0,7.0,3,watch,3,single,1,0,2.0,133.75,0,0.0,133.75,1.0,3.0,0.29028808002344947,29.028808002344945,Low
3.0,22.0,6,mobile phone,1,married,2,1,4.0,146.68,0,0.6,36.67,0.5,1.5,0.09383478705672037,9.383478705672037,Low
1.0,16.0,4,mobile phone,5,single,3,0,1.0,150.52,0,0.5,75.26,1.5,2.0,0.6615679867605453,66.15679867605454,Medium
8.0,14.0,3,mobile phone,3,single,2,0,4.0,143.23,0,1.6,15.914444444444444,0.2222222222222222,0.3333333333333333,0.03055010192337752,3.055010192337752,Low
4.0,7.0,5,fashion,3,single,3,0,3.0,209.74,0,1.0,41.948,0.6,1.0,0.0534337594678743,5.34337594678743,Low
5.0,16.0,3,watch,3,married,7,0,3.0,134.33,0,1.25,22.388333333333335,1.1666666666666667,0.5,0.03418647883794765,3.418647883794765,Low
4.0,14.0,3,grocery,4,single,4,0,0.0,264.22,0,4.0,52.84400000000001,0.8,0.6,0.05199265043266742,5.199265043266742,Low
12.0,21.0,3,grocery,5,single,1,0,10.0,233.41,0,1.0909090909090908,17.954615384615384,0.07692307692307693,0.23076923076923078,0.02810851806128662,2.810851806128662,Low
7.0,6.0,4,mobile phone,2,divorced,2,1,3.0,136.22,0,1.75,17.0275,0.25,0.5,0.04221975856643443,4.221975856643443,Low
12.0,30.0,3,laptop & accessory,1,single,8,0,7.0,141.08,0,1.5,10.852307692307694,0.6153846153846154,0.23076923076923078,0.026785624021693592,2.678562402169359,Low
0.0,8.0,1,watch,5,single,8,0,1.0,134.24,0,0.0,134.24,8.0,1.0,0.5905087804438458,59.05087804438458,Medium
14.0,16.0,4,laptop & accessory,5,married,2,0,2.0,179.73,0,4.666666666666667,11.982,0.13333333333333333,0.26666666666666666,0.01903247055117798,1.903247055117798,Low
18.0,8.0,4,grocery,2,divorced,10,0,8.0,267.92,0,2.0,14.101052631578948,0.5263157894736842,0.21052631578947367,0.0322956049580921,3.22956049580921,Low
9.0,15.0,3,mobile phone,5,married,2,0,0.0,117.9,1,9.0,11.790000000000001,0.2,0.3,0.36524767004977743,36.52476700497774,Medium
11.0,26.0,4,laptop & accessory,3,married,5,0,3.0,182.68,0,2.75,15.223333333333334,0.4166666666666667,0.3333333333333333,0.021091240066898692,2.109124006689869,Low
21.0,14.0,5,fashion,5,married,9,1,3.0,225.08,1,5.25,10.230909090909092,0.4090909090909091,0.22727272727272727,0.18611947905414028,18.611947905414027,Low
9.0,9.0,4,laptop & accessory,4,single,7,0,3.0,169.25,0,2.25,16.925,0.7,0.4,0.029839893751039976,2.9839893751039974,Low
10.0,12.0,3,laptop & accessory,1,married,5,0,1.0,165.02,0,5.0,15.001818181818182,0.45454545454545453,0.2727272727272727,0.01726776258137542,1.7267762581375419,Low
8.0,17.0,4,mobile phone,4,married,3,0,1.0,145.08,0,4.0,16.12,0.3333333333333333,0.4444444444444444,0.03285977158982144,3.285977158982144,Low
25.0,6.0,4,others,3,married,1,0,9.0,299.99,0,2.5,11.538076923076924,0.038461538461538464,0.15384615384615385,0.013885645944219146,1.3885645944219145,Low
14.0,8.0,3,grocery,4,single,2,0,4.0,260.15,0,2.8,17.34333333333333,0.13333333333333333,0.2,0.02332221451481793,2.332221451481793,Low
0.0,6.0,4,laptop & accessory,5,married,2,0,7.0,197.14,1,0.0,197.14,2.0,4.0,0.4211900024728109,42.11900024728109,Medium
1.0,16.0,5,mobile phone,3,divorced,2,1,1.0,158.88,1,0.5,79.44,1.0,2.5,0.6846500081724979,68.46500081724979,Medium
14.0,16.0,5,laptop & accessory,4,single,2,0,9.0,161.51,0,1.4,10.767333333333333,0.13333333333333333,0.3333333333333333,0.02086921077486153,2.0869210774861533,Low
3.0,9.0,4,mobile phone,4,married,2,0,3.0,156.8,0,0.75,39.2,0.5,1.0,0.023086349018315997,2.3086349018315997,Low
19.0,36.0,4,mobile phone,1,single,7,0,4.0,159.52,0,3.8,7.976000000000001,0.35,0.2,0.041938557078453786,4.193855707845379,Low
20.0,8.0,4,watch,1,single,2,1,2.0,132.94,0,6.666666666666667,6.33047619047619,0.09523809523809523,0.19047619047619047,0.0424782237393323,4.24782237393323,Low
9.0,7.0,4,watch,4,married,1,0,2.0,122.69,0,3.0,12.269,0.1,0.4,0.023138027842525832,2.3138027842525832,Low
28.0,29.0,4,grocery,3,married,5,0,8.0,299.26,0,3.111111111111111,10.319310344827587,0.1724137931034483,0.13793103448275862,0.014432593090158269,1.4432593090158268,Low
9.0,20.0,3,watch,5,divorced,2,1,8.0,122.35,0,1.0,12.235,0.2,0.3,0.4523256357343457,45.23256357343457,Medium
5.0,31.0,4,laptop & accessory,1,single,4,0,5.0,177.38,0,0.8333333333333334,29.563333333333333,0.6666666666666666,0.6666666666666666,0.03433916636962286,3.4339166369622856,Low
0.0,6.0,3,laptop & accessory,3,married,1,0,2.0,148.98,0,0.0,148.98,1.0,3.0,0.0631925930767125,6.31925930767125,Low
15.0,13.0,1,laptop & accessory,4,divorced,7,1,0.0,123.72,0,15.0,7.7325,0.4375,0.0625,0.37827971066091715,37.82797106609171,Medium
0.0,30.0,5,mobile phone,2,single,2,1,0.0,111.18,1,0.0,111.18,2.0,5.0,0.8004851010507401,80.04851010507402,High
5.0,15.0,2,mobile phone,4,single,11,0,3.0,146.09,0,1.25,24.348333333333333,1.8333333333333333,0.3333333333333333,0.043161940719998536,4.3161940719998535,Low
5.0,10.0,4,mobile phone,5,married,3,1,4.0,155.65,0,1.0,25.941666666666666,0.5,0.6666666666666666,0.0676291873412011,6.7629187341201105,Low
15.0,8.0,3,grocery,5,divorced,1,0,7.0,276.65,0,1.875,17.290625,0.0625,0.1875,0.01591993688515783,1.591993688515783,Low
2.0,15.0,4,mobile phone,1,single,3,0,3.0,158.1,0,0.5,52.699999999999996,1.0,1.3333333333333333,0.029285110042541963,2.9285110042541964,Low
1.0,15.0,3,laptop & accessory,4,divorced,2,0,3.0,173.51,0,0.25,86.755,1.0,1.5,0.08815523188869648,8.815523188869648,Low
24.0,9.0,4,others,3,married,4,1,8.0,317.37,0,2.6666666666666665,12.6948,0.16,0.16,0.016830195578779305,1.6830195578779306,Low
16.0,31.0,4,fashion,5,divorced,3,1,9.0,199.06,0,1.6,11.709411764705882,0.17647058823529413,0.23529411764705882,0.16489294417373773,16.489294417373774,Low
1.0,14.0,6,laptop & accessory,3,single,3,1,7.0,185.74,1,0.125,92.87,1.5,3.0,0.7277185589652679,72.77185589652679,High
0.0,11.0,3,watch,3,single,2,1,0.0,128.51,1,0.0,128.51,2.0,3.0,0.7780394440011773,77.80394440011773,High
29.0,15.0,3,grocery,2,divorced,8,0,3.0,211.03,0,7.25,7.0343333333333335,0.26666666666666666,0.1,0.013967961243201422,1.396796124320142,Low
20.0,14.0,4,laptop & accessory,3,divorced,4,0,1.0,177.58,0,10.0,8.456190476190477,0.19047619047619047,0.19047619047619047,0.02035706792700826,2.035706792700826,Low
20.0,11.0,3,others,3,divorced,5,0,1.0,283.0,0,10.0,13.476190476190476,0.23809523809523808,0.14285714285714285,0.020059870265747726,2.005987026574773,Low
7.0,9.0,5,laptop & accessory,5,single,4,0,12.0,147.59,0,0.5384615384615384,18.44875,0.5,0.625,0.02868337202894996,2.868337202894996,Low
19.0,13.0,3,laptop & accessory,3,divorced,3,0,0.0,152.58,0,19.0,7.6290000000000004,0.15,0.15,0.021344081758886684,2.134408175888668,Low
9.0,10.0,4,fashion,1,married,8,0,9.0,203.23,0,0.9,20.323,0.8,0.4,0.0885327614858711,8.85327614858711,Low
13.0,8.0,1,laptop & accessory,4,married,2,0,7.0,142.44,0,1.625,10.174285714285714,0.14285714285714285,0.07142857142857142,0.01434896990617609,1.434896990617609,Low
6.0,7.0,4,laptop & accessory,4,married,3,0,10.0,187.2,0,0.5454545454545454,26.74285714285714,0.42857142857142855,0.5714285714285714,0.016288873567234956,1.6288873567234956,Low
10.0,16.0,4,laptop & accessory,2,married,3,1,0.0,166.94,0,10.0,15.176363636363636,0.2727272727272727,0.36363636363636365,0.01892685522883552,1.892685522883552,Low
9.0,9.0,4,mobile phone,1,married,3,0,3.0,145.14,0,2.25,14.514,0.3,0.4,0.019281102841280505,1.9281102841280504,Low
1.0,15.0,6,mobile phone,5,married,3,0,2.0,149.51,0,0.3333333333333333,74.755,1.5,3.0,0.42627713932406913,42.62771393240691,Medium
1.0,8.0,4,watch,4,divorced,1,0,4.0,132.01,0,0.2,66.005,0.5,2.0,0.07877140006015118,7.877140006015118,Low
5.0,7.0,3,fashion,1,married,2,0,7.0,204.22,0,0.625,34.03666666666667,0.3333333333333333,0.5,0.041980308157639645,4.198030815763964,Low
8.0,14.0,4,mobile phone,3,married,2,1,8.0,148.08,0,0.8888888888888888,16.453333333333333,0.2222222222222222,0.4444444444444444,0.07829224323879833,7.829224323879832,Low
